id,woj,public,size,nace,nace_division,vacancies
82512,16,1,Large,L,68,2
163626,16,0,Medium,M,70,0
246155,16,0,Medium,G,46,0
217050,16,0,Small,N,77,0
216829,10,0,Small,H,52,0
114194,16,0,Medium,N,82,0
172141,16,0,Small,D,35,0
247347,16,1,Medium,Q,87,0
255409,16,0,Medium,M,69,0
155800,16,0,Large,F,41,0
245745,16,0,Medium,N,77,0
170093,16,0,Medium,C,13,0
218110,16,0,Small,M,69,0
140906,16,0,Large,C,27,0
250988,16,0,Small,G,47,0
193769,16,0,Medium,G,46,0
114403,16,1,Medium,R,90,0
254988,16,0,Large,C,29,0
248829,16,0,Small,C,28,0
114506,16,0,Large,C,23,0
140585,16,1,Medium,Q,87,0
245124,16,1,Medium,Q,87,0
209708,16,0,Small,E,39,0
114217,16,1,Large,P,85,0
254655,16,0,Small,Q,88,0
243131,16,0,Small,G,47,0
247651,16,0,Small,N,81,0
253378,16,0,Medium,C,14,0
183685,16,0,Small,E,38,0
249983,16,0,Medium,F,43,0
140964,16,0,Large,C,25,0
181547,16,0,Small,H,49,1
186401,16,0,Medium,I,56,0
243731,16,0,Medium,G,46,5
252943,16,0,Small,C,16,0
161718,16,0,Large,C,25,0
222534,28,0,Medium,C,25,0
98812,28,0,Large,F,41,0
199671,28,1,Large,P,85,0
52227,28,0,Medium,G,47,0
50505,28,0,Large,B,08,0
253888,22,1,Medium,Q,88,0
198018,28,1,Small,Q,88,0
248975,28,1,Medium,P,85,0
52229,28,0,Large,N,81,4
182444,22,1,Small,P,85,0
98415,28,0,Medium,N,78,0
183004,22,1,Medium,P,85,0
183837,22,1,Small,Q,88,0
254433,22,1,Medium,O,84,1
206412,28,0,Small,B,08,0
38065,22,0,Large,C,10,0
38278,22,0,Large,C,22,0
38133,22,0,Large,C,25,0
169414,22,1,Medium,P,85,0
200450,22,1,Small,R,91,0
39242,22,0,Large,C,25,4
250043,22,1,Medium,P,85,0
243383,28,0,Small,N,79,0
90372,28,0,Medium,H,49,0
50280,28,1,Medium,L,68,0
248080,28,0,Medium,H,49,0
254461,28,0,Small,G,46,0
50489,28,0,Large,C,31,0
252855,28,0,Medium,C,31,0
157443,22,0,Medium,S,96,0
243790,22,1,Medium,Q,88,0
149468,28,0,Medium,H,49,0
38067,22,1,Large,A,02,0
52241,28,1,Large,A,02,1
51004,28,1,Large,A,02,0
51175,28,1,Large,A,02,0
50494,28,1,Large,A,02,1
50334,28,1,Large,A,02,0
253779,28,0,Small,M,69,0
38068,22,0,Large,F,41,5
124251,28,0,Large,C,17,0
52243,28,0,Large,C,22,0
178237,22,0,Small,L,68,0
149199,28,0,Small,D,35,0
38281,22,0,Large,C,28,0
249171,22,0,Small,F,41,0
85161,22,1,Large,Q,87,6
207865,22,0,Large,C,10,2
38282,22,1,Large,P,85,0
149545,28,0,Small,I,56,0
52245,28,1,Large,D,35,0
178738,22,0,Medium,F,41,0
38071,22,0,Large,C,16,39
52247,28,0,Medium,F,43,0
50508,28,0,Medium,E,38,0
143840,22,0,Medium,C,25,0
149291,28,0,Medium,A,02,0
251391,22,0,Medium,F,41,1
50282,28,1,Large,D,35,0
242836,28,0,Small,M,72,0
244388,22,0,Small,A,02,0
98818,28,0,Medium,I,56,3
144339,22,0,Medium,A,01,0
168219,22,0,Small,K,64,0
84983,22,0,Large,E,38,0
39271,22,1,Large,E,37,0
186763,22,0,Small,A,02,0
203221,22,0,Small,M,69,0
220163,22,0,Small,Q,86,0
254281,22,0,Medium,G,46,0
52248,28,0,Medium,G,46,0
38074,22,1,Medium,D,35,0
143844,22,0,Large,C,10,0
255677,28,1,Medium,R,91,0
50284,28,1,Large,E,37,0
177473,28,0,Small,L,68,0
52250,28,1,Large,H,49,3
52251,28,0,Large,C,33,0
50533,28,1,Large,A,01,0
194738,22,0,Medium,A,03,0
52252,28,1,Large,E,36,0
52253,28,1,Medium,R,91,0
38075,22,0,Large,G,46,12
39263,22,0,Medium,A,01,0
149986,28,0,Small,S,96,0
244055,28,0,Medium,F,43,0
256258,22,0,Small,A,01,0
144325,22,0,Small,A,01,0
169171,22,1,Medium,S,96,0
197058,28,1,Large,P,85,0
50285,28,0,Large,G,46,0
98822,28,0,Small,F,42,0
249124,28,1,Medium,Q,87,1
38077,22,1,Large,E,37,0
38078,22,1,Large,P,85,0
197743,22,1,Large,P,85,0
38079,22,1,Large,P,85,0
52258,28,0,Large,C,28,2
50512,28,0,Large,C,10,0
256989,22,0,Small,M,69,0
149551,28,0,Small,A,01,0
39273,22,1,Large,P,85,0
159212,28,0,Medium,I,55,0
52260,28,0,Large,E,38,0
255584,22,0,Medium,C,28,1
157458,22,0,Small,A,03,0
52261,28,0,Medium,L,68,0
245164,22,0,Medium,I,55,0
116781,22,0,Small,A,01,0
52263,28,0,Medium,L,68,0
156403,28,0,Large,G,46,0
116693,22,0,Small,E,38,0
246238,28,0,Small,G,47,0
52264,14,0,Large,C,24,0
50463,28,0,Large,C,31,0
52266,28,0,Medium,G,46,0
161579,22,0,Small,A,01,0
226048,22,0,Small,G,47,0
253155,22,0,Small,A,01,0
38084,22,0,Large,C,10,0
204460,28,1,Medium,O,84,1
149296,28,1,Small,L,68,0
85149,22,1,Large,Q,87,0
38085,22,0,Large,C,33,10
257174,22,0,Medium,H,49,2
221685,22,0,Small,I,56,0
124317,28,0,Medium,J,61,0
143852,22,0,Small,A,03,0
38329,22,1,Medium,A,01,0
38365,22,0,Medium,D,35,2
38090,22,1,Large,R,90,0
38091,22,1,Large,R,93,0
6971,04,0,Large,C,15,0
50287,28,1,Large,P,85,0
50288,28,1,Large,P,85,0
24970,14,0,Large,C,22,0
248728,22,0,Medium,P,85,0
50536,28,1,Small,E,36,0
204189,28,1,Medium,P,85,0
164456,28,0,Small,L,68,0
51006,28,1,Large,P,85,0
243294,28,1,Small,R,90,0
38092,22,0,Large,G,46,0
52271,28,0,Medium,F,42,0
176202,22,0,Small,K,64,0
248719,22,0,Small,Q,86,0
116668,22,0,Medium,C,22,0
256506,28,0,Small,H,52,0
91073,28,1,Medium,Q,87,0
252420,22,0,Small,A,01,0
50289,28,0,Large,C,10,0
38165,22,0,Small,E,36,0
227255,14,0,Small,M,69,0
50290,28,0,Large,C,31,0
193157,22,0,Small,K,66,0
38095,22,0,Large,C,26,1
52275,28,1,Large,D,35,0
52276,28,0,Medium,S,96,0
253908,28,0,Small,Q,86,0
51011,28,0,Large,C,16,0
52277,28,1,Medium,H,49,0
52278,28,0,Medium,G,46,0
50853,28,0,Medium,F,41,0
52279,28,0,Large,C,22,12
254277,22,0,Medium,I,56,0
38289,22,0,Large,D,35,0
50293,28,1,Large,P,85,0
244681,28,0,Small,F,43,0
186308,28,0,Medium,H,49,0
52285,28,0,Medium,N,81,0
163274,28,1,Medium,P,85,0
50322,28,1,Large,Q,86,0
51178,28,1,Medium,E,36,0
38154,22,1,Small,R,91,0
149996,28,0,Medium,M,74,0
52288,28,0,Medium,I,55,0
52289,28,0,Large,F,41,0
174796,28,0,Small,R,91,1
249997,22,0,Small,Q,86,0
38291,22,1,Large,E,36,0
50465,28,0,Large,N,81,0
243210,28,0,Small,I,55,0
52293,28,1,Large,P,85,0
149999,28,0,Medium,F,43,0
52296,28,1,Large,P,85,0
38138,22,1,Large,E,38,0
149818,22,0,Medium,M,74,0
121375,28,0,Small,A,01,0
52298,28,0,Large,C,10,0
116686,22,0,Large,C,23,0
38098,22,0,Medium,L,68,0
220260,28,0,Small,I,56,0
45097,24,0,Large,C,22,0
209252,28,0,Medium,K,64,0
204047,28,0,Small,Q,86,0
52300,28,1,Large,Q,86,0
38146,22,1,Large,Q,86,0
52301,28,1,Large,O,84,0
38861,22,0,Large,G,46,0
143761,22,0,Large,G,46,0
52304,28,0,Large,C,33,0
52305,28,0,Large,C,28,0
51007,28,0,Large,C,16,0
66284,28,0,Medium,Q,86,0
52314,28,0,Large,C,27,0
98839,28,0,Large,H,52,0
52315,28,0,Large,D,35,0
157577,28,1,Small,E,36,0
50466,28,0,Medium,G,46,0
52316,28,1,Large,O,84,0
149204,28,1,Medium,O,84,0
50467,28,0,Large,C,16,0
149470,28,0,Small,N,81,0
51394,28,0,Small,B,08,0
149280,28,0,Large,C,31,0
52320,28,1,Large,Q,87,0
255831,28,1,Medium,Q,88,0
98405,28,0,Small,E,38,0
51137,28,0,Large,F,42,0
40378,22,0,Large,J,61,0
38099,22,1,Large,O,84,0
258319,22,1,Medium,O,84,5
164432,22,1,Large,O,84,0
50298,28,1,Large,O,84,0
38367,22,1,Small,O,84,1
38100,22,1,Small,O,84,0
38295,22,1,Small,O,84,0
202003,22,1,Medium,O,84,0
38368,22,1,Small,O,84,1
52322,28,1,Small,O,84,0
52323,28,1,Small,O,84,0
259663,28,1,Medium,Q,88,0
52325,28,0,Medium,J,63,0
52326,28,1,Large,R,90,0
52327,28,0,Medium,L,68,0
52328,28,0,Large,C,25,0
52329,28,0,Large,H,49,0
50324,28,1,Medium,R,91,0
193326,28,1,Medium,O,84,0
213552,28,0,Medium,C,31,0
98841,28,0,Small,D,35,0
52336,30,0,Large,C,10,0
248989,28,0,Small,Q,86,0
52337,28,0,Large,P,85,0
52341,28,0,Medium,M,71,0
250004,28,0,Small,C,33,0
50518,28,1,Medium,E,37,0
189515,28,0,Medium,I,56,0
51138,28,1,Medium,L,68,0
250604,28,0,Medium,P,85,0
52343,28,0,Large,C,25,0
50469,28,0,Medium,G,46,0
243142,28,0,Small,Q,86,0
254633,28,1,Medium,O,84,0
50477,28,1,Small,E,36,0
257454,28,0,Medium,P,85,0
149281,28,0,Medium,G,45,0
52352,28,0,Large,F,41,0
149214,28,1,Medium,H,52,0
52354,28,1,Large,P,85,0
50522,28,1,Large,P,85,0
258806,28,1,Medium,P,85,0
52358,28,1,Large,P,85,0
244307,28,1,Medium,E,37,0
190652,28,1,Small,R,90,0
247579,28,0,Medium,F,42,0
50332,28,1,Small,D,35,0
208153,28,0,Medium,G,46,0
193910,28,1,Small,R,91,0
248092,28,0,Small,G,46,0
160140,28,0,Large,N,81,0
50325,28,1,Large,P,85,0
52365,28,1,Large,E,38,0
34570,18,0,Large,C,24,2
35008,18,0,Medium,E,38,0
142103,18,0,Large,P,85,0
32704,18,0,Large,G,46,0
247231,18,0,Small,I,56,0
246261,18,0,Medium,M,71,0
32521,18,0,Large,C,25,0
179517,18,1,Medium,E,37,0
34571,18,0,Large,F,41,0
34572,18,0,Large,F,41,0
34317,18,1,Medium,R,90,0
31810,18,0,Large,G,46,0
242892,18,0,Small,I,56,0
201089,18,0,Medium,F,43,0
169655,18,1,Small,P,85,0
252330,18,0,Small,G,46,0
31811,18,0,Large,C,25,0
17269,12,0,Large,C,25,0
141615,18,1,Medium,R,93,0
254822,18,0,Small,L,68,0
112914,14,0,Large,C,11,0
120461,24,0,Large,C,11,0
120621,26,0,Large,C,11,0
116240,20,0,Large,C,11,0
102021,32,0,Large,C,11,0
115169,18,0,Large,C,10,0
115219,18,0,Large,Q,86,0
258409,18,0,Medium,F,42,0
31963,18,1,Large,Q,87,0
141999,18,0,Medium,E,38,0
184155,18,1,Small,P,85,0
257879,18,0,Small,G,47,0
82802,18,0,Medium,G,47,0
115431,18,1,Medium,P,85,0
142307,18,1,Medium,P,85,0
83435,18,1,Large,P,85,0
34155,18,1,Large,P,85,0
247938,18,0,Small,M,70,0
141337,18,0,Medium,F,43,0
142359,18,1,Medium,P,85,0
82693,18,0,Large,G,46,0
244557,18,0,Medium,I,56,0
31923,18,0,Large,C,30,0
32822,18,0,Large,C,28,0
141577,18,0,Large,C,23,0
96075,14,0,Large,C,28,0
34157,18,0,Medium,F,42,0
34158,18,0,Medium,M,71,0
34579,18,1,Large,P,85,0
82735,18,0,Large,F,43,0
31924,18,0,Large,G,46,0
33769,18,0,Large,E,38,0
199265,18,0,Small,I,56,0
63685,18,0,Large,F,43,0
160151,18,0,Small,J,63,0
256939,18,0,Medium,C,22,0
249525,18,1,Medium,P,85,0
32572,18,1,Large,E,36,0
168533,18,1,Medium,R,91,0
34161,18,1,Large,P,85,0
246264,18,0,Small,P,85,0
141277,18,1,Small,P,85,0
162013,18,1,Medium,P,85,0
167316,18,1,Large,P,85,0
25909,14,0,Large,C,20,0
243423,18,0,Medium,F,41,0
33094,18,0,Large,C,16,0
66293,18,0,Large,G,47,0
32824,18,0,Large,C,25,6
250229,18,0,Medium,N,78,0
34321,18,1,Large,R,93,0
83659,18,1,Large,R,93,0
34322,18,1,Large,R,93,0
34163,18,0,Large,G,47,6
33295,18,1,Large,P,85,0
209386,18,0,Small,E,38,0
34581,18,0,Large,F,41,0
157598,18,0,Medium,L,68,0
228061,18,0,Small,I,55,0
141702,18,0,Medium,G,47,0
33296,18,1,Small,O,84,0
32325,18,1,Small,O,84,0
32705,18,1,Small,O,84,0
32121,18,0,Medium,F,42,0
33771,18,0,Large,G,47,0
34582,18,0,Large,G,47,0
33607,18,0,Large,N,80,0
249562,18,0,Medium,G,46,0
34079,18,0,Large,C,10,0
32132,18,0,Large,F,41,0
255810,18,0,Medium,H,49,0
141990,18,0,Medium,A,02,0
33773,18,1,Medium,L,68,0
200620,18,0,Medium,I,55,0
141952,18,0,Large,C,25,0
32255,18,1,Small,R,91,0
253522,18,0,Small,J,61,0
157567,18,0,Large,C,22,0
63586,18,0,Large,N,80,0
115311,18,0,Large,C,25,5
32828,18,0,Large,C,27,0
35011,18,0,Large,C,25,0
180200,18,0,Medium,J,61,0
115109,18,1,Small,R,91,0
246456,18,0,Medium,Q,86,0
247572,18,0,Small,J,61,0
83032,18,0,Large,G,46,2
31716,18,1,Medium,L,68,0
33774,18,0,Medium,F,42,0
251969,18,1,Small,R,91,0
141703,18,0,Small,S,96,0
244544,18,0,Medium,G,46,0
34167,18,0,Large,G,47,0
251718,18,0,Small,H,49,0
166941,18,1,Small,R,90,0
66299,18,0,Medium,I,55,0
244073,18,0,Medium,F,43,0
246034,18,0,Medium,A,02,0
83072,18,0,Large,C,22,0
142034,18,0,Large,C,18,0
259537,18,0,Medium,C,17,0
247739,18,1,Small,P,85,0
244362,18,0,Small,C,10,0
194974,18,1,Medium,P,85,0
32833,18,0,Large,C,25,0
220792,18,0,Small,L,68,0
34590,18,0,Large,G,47,0
160923,18,0,Small,K,64,0
164067,18,0,Large,N,81,0
167189,18,0,Medium,G,46,0
33267,18,0,Large,F,42,2
32834,18,0,Medium,F,41,0
33165,18,0,Large,C,27,0
33434,18,0,Large,C,24,0
257191,18,0,Small,A,02,0
161923,18,0,Medium,H,49,0
186244,18,0,Large,G,46,0
249763,18,0,Medium,G,45,0
33609,18,0,Large,C,25,2
19320,12,0,Large,C,25,0
34173,18,0,Large,G,46,0
28151,14,0,Large,G,46,13
19382,12,0,Large,C,23,0
251545,18,0,Small,P,85,0
34593,18,0,Large,G,45,0
32369,14,0,Large,C,31,0
35012,18,0,Large,G,46,0
33610,18,0,Large,G,45,0
255199,18,0,Small,C,28,1
33023,18,0,Large,G,46,0
31821,18,0,Large,N,80,0
33960,18,0,Large,C,31,0
63688,18,1,Large,M,70,0
247152,18,1,Small,Q,87,0
32667,18,1,Large,Q,87,0
223033,18,0,Medium,F,43,0
178982,18,0,Medium,H,49,0
172680,18,0,Small,M,73,0
141757,18,0,Large,C,28,7
32102,18,0,Large,C,25,0
163551,18,0,Large,C,23,13
259499,18,0,Small,Q,86,0
199177,06,0,Small,E,38,0
245314,18,0,Medium,F,43,2
34175,18,0,Medium,A,01,0
34176,18,1,Medium,R,93,0
246740,18,0,Medium,H,49,0
31822,18,1,Large,R,93,0
253686,18,0,Small,C,16,0
32525,18,0,Medium,S,96,0
157525,18,0,Small,S,96,0
35013,18,0,Large,J,62,6
243719,18,0,Small,F,43,0
244412,18,0,Medium,F,43,0
32285,18,1,Large,P,85,0
34604,18,0,Medium,M,70,0
66303,14,0,Large,G,46,0
248117,18,0,Small,C,17,0
34177,18,1,Large,P,85,0
170545,18,1,Medium,R,90,0
34178,18,0,Medium,J,62,0
256484,18,0,Medium,H,49,0
32773,18,1,Large,P,85,0
248511,18,0,Medium,G,47,0
32164,18,1,Large,P,85,0
142429,18,0,Medium,L,68,0
256052,18,0,Medium,M,73,0
34179,18,0,Large,C,25,0
34607,18,0,Large,C,30,0
33533,18,0,Large,C,30,8
243387,18,0,Small,Q,86,0
28331,14,0,Large,C,25,0
259697,18,0,Small,M,75,0
141846,18,0,Medium,G,47,0
142430,18,0,Medium,J,58,0
178781,18,0,Medium,J,63,0
207481,18,0,Small,A,02,0
250484,18,0,Medium,Q,86,0
32384,18,0,Large,G,47,0
168161,18,0,Small,C,10,0
33435,18,0,Large,F,41,0
154996,18,1,Small,O,84,0
158016,18,0,Medium,J,63,0
34614,18,1,Large,D,35,0
34615,18,1,Large,H,49,5
243161,18,0,Medium,G,47,0
247590,18,0,Small,N,81,0
244860,18,0,Small,M,73,0
141742,18,1,Medium,P,85,0
32011,18,1,Large,R,93,0
32707,18,0,Large,G,47,0
253448,18,0,Large,G,45,0
141517,18,0,Large,C,25,0
32012,18,1,Medium,H,49,0
32266,18,1,Large,A,02,0
33534,18,1,Large,H,52,0
244440,18,0,Medium,N,77,0
34618,18,0,Large,F,43,4
172857,12,0,Small,J,62,1
34619,18,0,Large,G,46,0
33782,14,0,Large,G,46,0
156143,18,0,Small,L,68,0
175332,18,0,Small,J,62,0
33728,18,1,Large,P,85,0
248378,14,0,Large,G,46,0
31956,18,0,Large,C,25,0
243495,18,0,Medium,C,16,0
115566,18,0,Small,K,66,0
141474,18,0,Medium,J,58,0
34181,18,0,Large,C,30,16
256668,18,0,Small,C,31,0
227790,12,0,Medium,I,56,0
253535,18,0,Medium,C,29,0
34622,18,0,Medium,J,61,0
254758,18,0,Small,G,45,0
219361,18,0,Medium,C,15,0
33612,18,0,Small,B,09,0
33166,18,1,Medium,S,96,0
32593,18,1,Large,D,35,0
83612,18,1,Large,P,85,0
34080,18,1,Large,P,85,0
190427,18,0,Large,C,27,0
34626,18,0,Large,Q,86,0
200243,18,1,Large,P,85,0
34334,18,0,Large,C,20,0
259628,18,0,Medium,M,74,0
31957,18,0,Large,G,45,0
253262,18,0,Small,M,70,0
34629,18,0,Medium,J,62,0
114674,18,0,Medium,B,08,0
32457,18,1,Small,R,93,0
212739,18,0,Large,C,30,1
251850,18,0,Medium,Q,86,0
245161,18,0,Small,F,43,0
114992,18,0,Large,G,46,0
203657,18,0,Large,C,25,1
246245,18,0,Medium,F,41,0
141354,18,0,Small,Q,86,0
82716,18,0,Medium,B,08,0
34182,18,0,Medium,E,38,0
226558,18,0,Small,C,25,0
258466,18,0,Small,Q,86,0
63691,18,0,Large,G,47,0
115282,18,0,Large,N,78,0
32575,18,0,Small,A,02,0
187025,18,1,Medium,R,90,0
34633,18,1,Large,P,85,0
34335,18,0,Large,G,46,0
34336,18,0,Large,G,46,0
251353,18,0,Large,G,47,0
183748,18,0,Large,G,47,0
203454,18,0,Large,G,47,0
242882,18,0,Large,G,47,0
255084,18,0,Large,G,47,0
162726,18,0,Large,G,47,0
33101,18,0,Large,C,16,0
239837,18,0,Medium,C,10,0
174781,18,1,Medium,P,85,0
164845,18,1,Medium,P,85,0
250254,18,1,Medium,P,85,0
251870,18,0,Small,M,73,0
114993,18,0,Large,G,46,0
32750,18,1,Small,E,36,0
83480,18,0,Medium,L,68,0
201957,18,0,Large,C,16,0
186739,18,0,Small,M,70,0
199852,18,0,Large,G,47,0
250174,18,0,Small,F,42,0
34183,18,0,Large,C,20,0
34637,18,0,Medium,I,56,0
212483,18,1,Medium,P,85,0
154837,18,0,Medium,J,62,0
191520,18,0,Small,Q,86,0
214289,18,0,Small,D,35,0
31927,18,1,Large,E,38,0
32168,18,0,Large,G,46,0
246439,18,0,Small,R,93,0
33268,18,0,Medium,B,08,0
32710,18,1,Large,Q,86,0
33465,18,0,Large,C,25,2
32280,18,1,Small,E,36,0
34639,18,1,Small,O,84,0
178477,12,0,Small,S,96,0
252717,18,0,Small,M,71,0
246842,18,0,Small,M,70,0
253422,18,0,Small,M,75,0
34641,18,0,Large,G,47,0
34338,18,1,Small,O,84,0
34642,18,1,Large,P,85,0
141891,18,1,Small,R,90,0
142313,18,1,Large,P,85,0
191771,18,0,Medium,M,73,0
169834,18,1,Large,P,85,0
182896,18,0,Large,G,46,0
34185,18,1,Large,P,85,0
191079,18,0,Small,E,36,0
208304,18,1,Small,P,85,0
173269,18,0,Medium,I,56,0
83736,18,0,Large,G,47,0
246548,18,1,Small,P,85,0
245237,18,0,Small,Q,86,1
249630,18,0,Small,P,85,0
34081,18,1,Large,E,37,0
250198,18,0,Medium,P,85,0
83737,18,1,Large,O,84,2
115675,18,0,Large,G,46,0
249228,18,0,Small,A,02,0
243046,18,0,Medium,N,82,0
34647,18,0,Large,C,27,0
34648,18,0,Large,C,30,0
34649,18,0,Large,C,25,0
156832,18,0,Medium,S,96,3
247397,18,0,Small,C,31,0
161639,18,0,Medium,M,72,0
258739,18,0,Medium,P,85,0
252918,18,0,Small,L,68,0
34650,18,1,Medium,K,64,2
34651,18,1,Large,R,90,0
115454,18,0,Large,F,43,0
254075,18,0,Medium,C,18,0
68408,18,0,Large,K,66,0
225693,18,0,Medium,J,62,10
245839,12,0,Small,L,68,0
191119,18,0,Large,C,28,1
33785,18,0,Medium,D,35,0
142448,18,0,Medium,F,43,0
244210,18,0,Medium,G,47,0
66311,18,0,Medium,J,63,0
141299,18,0,Large,C,24,0
142450,18,0,Small,J,63,0
252350,18,0,Small,L,68,0
34655,18,0,Medium,J,63,0
253126,18,0,Small,A,02,0
243014,12,0,Small,C,20,0
63577,18,0,Large,C,33,0
142452,18,0,Small,Q,88,0
187182,18,0,Small,Q,86,0
31830,18,1,Small,O,84,0
66313,18,1,Small,R,90,0
249541,18,0,Medium,G,45,0
160266,18,0,Large,N,78,0
209810,18,1,Small,E,36,0
205237,18,1,Medium,P,85,0
115496,18,1,Medium,P,85,0
166190,18,1,Medium,P,85,0
209593,18,1,Medium,P,85,0
254813,12,0,Small,R,93,0
259318,18,0,Medium,G,46,0
33786,18,0,Large,N,81,0
258519,18,0,Small,R,93,0
250444,18,0,Small,K,66,0
83046,18,0,Small,B,08,0
33903,18,0,Medium,E,38,0
32172,18,1,Small,O,84,0
34658,18,1,Large,P,85,0
248534,18,0,Medium,F,42,0
207819,18,1,Large,P,85,0
34659,18,0,Large,C,26,0
245953,18,0,Medium,Q,88,0
244865,18,0,Small,N,81,0
33788,18,0,Large,C,22,0
247340,18,0,Small,J,62,0
247376,18,0,Medium,I,56,0
257404,18,0,Medium,M,73,0
33299,18,0,Large,C,10,0
194255,18,0,Medium,E,38,4
249230,18,0,Small,M,69,0
34662,18,0,Medium,I,55,0
170879,18,0,Small,J,62,0
249040,18,0,Medium,C,32,0
66314,18,1,Medium,R,90,0
259162,18,0,Small,Q,86,0
115111,18,0,Small,E,38,0
251098,18,0,Medium,G,47,0
247492,14,0,Small,N,77,0
250538,18,0,Small,I,56,0
252605,18,0,Medium,G,47,0
34665,18,1,Large,O,84,0
32124,18,1,Large,L,68,0
244607,18,0,Medium,G,46,0
141810,18,0,Small,H,49,0
257910,18,0,Small,S,96,0
35021,18,1,Large,P,85,0
172718,18,1,Medium,P,85,0
35022,18,1,Large,P,85,0
35023,18,1,Large,P,85,0
35024,18,1,Large,P,85,0
164943,18,0,Medium,C,22,0
35025,18,1,Large,P,85,0
35026,18,1,Large,P,85,0
243196,18,1,Medium,P,85,1
259514,18,1,Medium,P,85,0
35028,18,1,Large,P,85,0
33535,18,1,Medium,E,36,0
253219,18,1,Medium,P,85,0
32714,18,1,Large,E,36,0
243916,18,0,Small,S,96,1
206848,18,0,Medium,M,69,0
245134,18,0,Medium,R,93,0
201473,18,0,Medium,F,41,2
34667,18,0,Large,M,71,2
257735,18,0,Medium,H,52,0
33412,18,0,Large,F,41,0
183335,18,1,Medium,H,49,0
254467,18,0,Small,I,56,0
142219,18,0,Medium,G,46,0
33167,18,0,Large,H,52,0
113918,14,0,Small,B,08,0
247676,18,0,Small,C,28,0
189651,18,0,Small,L,68,0
252923,18,0,Medium,H,49,0
142084,18,0,Medium,F,41,4
172880,18,0,Large,G,47,0
83563,18,0,Large,G,45,0
33789,18,0,Large,C,28,8
212435,18,0,Large,P,85,0
258631,18,0,Large,P,85,0
213659,18,0,Small,H,49,0
245741,18,0,Medium,G,47,0
243222,18,0,Large,Q,86,0
32846,18,0,Medium,E,37,0
34671,18,1,Large,P,85,0
147327,24,0,Large,G,46,0
115579,18,1,Large,P,85,0
34673,18,1,Large,P,85,0
33569,18,0,Small,B,08,2
142460,18,0,Medium,J,62,0
83746,18,1,Large,P,85,0
34675,18,1,Large,P,85,0
166547,18,1,Large,P,85,0
32847,18,0,Small,Q,86,0
252211,12,0,Medium,C,25,0
83747,18,1,Large,P,85,0
258611,18,0,Medium,Q,88,0
167576,18,1,Small,R,91,0
33791,18,0,Large,N,80,0
244946,18,0,Small,M,74,0
249534,18,1,Small,P,85,0
33438,18,0,Medium,H,49,0
160295,18,0,Large,G,46,3
142462,18,0,Medium,F,43,0
141409,18,0,Medium,F,43,0
199085,18,1,Medium,E,36,1
244097,18,1,Small,R,91,0
167113,18,1,Medium,R,90,0
243282,12,0,Small,G,46,0
183486,18,0,Small,B,08,0
192226,18,0,Medium,H,49,0
34195,18,0,Medium,J,62,0
250273,18,0,Medium,H,49,0
207775,14,0,Medium,J,62,0
34679,18,0,Large,G,46,0
250792,18,0,Small,S,96,0
175670,18,0,Medium,L,68,0
249327,18,1,Small,Q,88,0
32269,18,1,Large,R,91,0
248641,18,0,Small,C,13,0
194423,18,0,Large,C,25,0
33915,18,0,Large,A,02,0
31662,18,1,Large,R,91,0
257669,18,1,Small,R,93,0
141856,18,0,Small,K,64,0
176678,18,0,Medium,C,25,0
114587,18,1,Large,P,85,0
63587,18,0,Large,N,78,0
35032,18,1,Large,R,93,0
33467,18,0,Large,G,46,0
141518,18,0,Large,G,47,5
257387,18,0,Small,N,81,0
33685,18,1,Small,R,90,0
251610,18,0,Small,J,62,0
252121,18,0,Medium,C,13,0
249788,18,0,Medium,C,25,0
257821,18,0,Medium,M,73,0
115154,18,0,Large,C,22,0
248784,18,0,Small,N,79,0
142466,18,0,Medium,J,62,0
142292,18,1,Large,P,85,0
248684,18,0,Small,H,49,0
168114,18,0,Medium,M,73,3
142318,18,0,Small,Q,86,0
144700,22,0,Large,J,62,0
82884,18,0,Medium,J,62,0
83252,18,0,Large,H,49,0
142319,18,0,Large,G,46,0
115586,18,0,Large,G,46,0
247462,18,1,Large,P,85,0
250235,02,0,Small,F,41,2
211940,18,0,Medium,H,49,0
219739,18,0,Medium,H,49,0
32850,18,1,Medium,D,35,1
83754,14,0,Large,N,80,0
33276,18,1,Large,P,85,0
245936,18,0,Small,H,52,0
142210,18,1,Medium,P,85,0
190296,18,1,Large,P,85,0
251928,18,0,Medium,P,85,0
142058,18,0,Medium,P,85,0
160683,18,0,Small,P,85,0
31747,18,0,Medium,B,09,0
142368,18,0,Medium,P,85,0
251804,18,0,Large,C,33,0
256897,18,0,Medium,G,45,0
256323,18,0,Medium,P,85,0
167703,18,0,Medium,P,85,0
35033,18,0,Large,P,85,0
244159,18,0,Medium,P,85,0
169952,18,0,Small,P,85,0
115051,18,0,Large,F,42,0
32466,18,0,Large,P,85,0
32019,18,0,Large,Q,88,0
259491,18,1,Small,P,85,0
246478,18,1,Small,P,85,0
247639,18,1,Small,P,85,0
252271,18,0,Small,H,49,0
31673,18,1,Medium,I,55,0
159391,18,0,Small,P,85,0
179254,18,0,Small,B,08,0
252975,14,0,Medium,G,47,0
160298,18,0,Small,P,85,0
83086,18,0,Large,C,25,0
250479,18,0,Medium,P,85,0
256740,18,0,Medium,P,85,0
